,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
17,4,0.33027192229776636,-0.6206988444882212,0.3313504488960628,0.2583041469642163,4.4138815901098765,-0.9124453291468388,0.06772551608214525,-0.11131431570488462,-0.2049604436662852,0.15515778135200958,0.8580037218942892,2.384341246183385,-0.41187747986157286,0.38987461112231697,-1.995967073695353,2.192057599426545,-1.4987424114634373,3.8865278818936355,-0.45829760584163654,1.0161756616768065,0.7157098079014114,-0.04208753809707686,-0.013580351138538659,1.934606245117188,-0.11196727888328664
18,4,-0.5459141332827343,-1.033214080310722,0.17024340294640564,-1.5229675964777856,1.9193229578420121,-1.6349531778771345,0.605346149794785,0.5700911447388259,-2.4118008898386494,0.45744709640216447,1.2675799226387212,-0.9081491644604404,0.9268230198291532,0.0975497223011312,0.7585428495391912,2.87639707040283,-1.0979421661369813,-1.4441001213968783,-0.1998230543426624,-1.2186884879975208,0.31121774279941194,0.09021780704303836,-0.013826661599695731,1.092182535727777,0.1855941906781468
19,2,1.4129925225695907,-1.4105260462799845,0.41560518248660683,0.4138327694663993,-3.2942888880037553,-1.4973126360850175,1.1918673251989067,0.5706803200972456,-2.4540773918902796,-0.24959864779130891,1.3554321913997214,-2.1729039570552686,0.5389870731449364,0.018363248070938837,-2.3862361783046104,0.09313483639734878,2.1809785755421904,0.4164395917094679,1.6941878063212932,1.0774088811945548,-0.5341681282270713,-0.2605596844610773,0.01679893617326853,0.0860466852154211,0.5957140416720568
20,2,9.055517815930262,0.7009603631785819,0.9922705379581868,2.019507638759999,-0.7887694064259498,-1.9561936779198248,-0.22387757868370875,1.1717702224032376,2.0536809944617263,1.068270132401472,-0.6527618458294021,-4.170809837636453,0.5162847657330499,0.7387659182460063,1.1356827418086595,-2.4614804652311815,1.8401072115011372,-0.08136106183358334,-0.39069010975127183,-0.6132823727310063,-0.12789876412103154,-1.3529076643704883,0.0036516074108976755,0.2110529017548553,0.2858281495867686
21,3,4.113269207520826,3.0424654236668727,0.9122503211296484,0.6392003136773667,-5.444116239027873,-0.3194057296337458,0.6809990699706514,-0.8475546776120279,1.978128420894898,0.2175600083169026,1.7578129265758045,-0.27916033501955145,0.08296071461578694,0.2329681687820358,-0.12594213455688097,1.0096207585231203,2.264649509040189,0.5624620176427768,-0.22896162799325115,-0.3179924920845819,-0.8827621013572767,-0.1356938666108021,-0.017863327464915434,-0.4872970657022076,-0.03188007343429493
22,2,2.770074917702253,2.613401975818149,0.6241712042660176,0.4231579391400397,4.914662143150037,1.3644918719803534,-1.3890136520195726,0.2162573213378012,2.8376007599567754,0.4750082605343767,0.05282114382609203,-0.43230961634757026,0.36203089168019453,0.5046865252375428,0.7070938200887829,1.0491633022031261,0.7138453525264821,-1.8846945941814446,1.6685966597833006,-0.5802678106909922,0.7969112506905037,-1.4578924480623083,0.012186182209972233,0.5147727615240545,0.08536373178790041
23,3,-0.6534839431413422,-1.1376324276950098,-1.7384981697945507,-1.145965115138241,2.415599842751767,1.0349675521208543,-0.08350753729477421,-1.4634859677164953,3.169137574732677,-0.33126635196753673,-0.021553584158601077,0.3865142873122922,-0.06060269714978972,0.22732483774266452,-0.1278257418848539,0.45603780962976825,0.9865659840612861,-1.746384595426221,-0.04193594255322496,-1.4763413898813553,0.39168891691530605,1.1317413014614468,0.029467962338473288,-1.0851503008146874,0.44041427994504023
24,0,-3.918022833840555,2.870462639933446,-0.08220581123653442,1.5575459886185516,2.028666161257472,1.2454942670990319,1.2431905531011178,0.3454848382367256,-1.786337975703299,-0.7529303762063397,-0.10666615349401468,1.4492666018642428,0.05816246208300037,0.15147320172025172,-0.15031972317225026,1.110335970946587,-1.1604931286380686,1.3547797832060682,-1.654102745923282,1.3053777646202416,0.32894771618319174,-0.5774720598643017,0.007553677218993213,-2.408698641998881,-0.5978959602137478
25,1,1.9327759359591445,0.5740941697014629,-0.6635832191927644,-1.0372733542320032,2.2608202962619153,2.0423180893256783,0.2514177793937759,-0.8240281927209345,1.6197936130834136,-0.5505449742096205,1.6939569279152176,1.6866909485862183,0.8796734566052528,-0.9309068999289228,0.787550425080504,0.7496757240935615,-0.5829696473151172,-0.8212105065639377,0.9584736764668197,-0.3938998607241528,0.36659145174235347,-0.19530567889535425,0.0027427127021755447,-0.533198122864435,-0.5076997332703587
26,3,4.0974749484095865,0.16127680087735816,-0.3700245093971631,0.9484138717875006,-0.7414626319938024,1.4041154362700097,2.1287126139733377,0.9837061493911219,-4.8032938316796665,0.423726205999096,-0.01357047336596644,-3.304575299928473,-1.0651986282579162,0.02379596752576296,-1.529872563689704,0.78443607177382,1.5138351930287006,2.2723902089587606,1.0270928962632,0.12003657354828336,-0.12022798234991819,0.03680600632965825,0.0006884072257265218,-1.6678964090994908,0.12475366451233141
27,2,-1.3659705975712395,-1.904553700944938,0.41148253831286513,0.9904577156965668,-4.052845583538408,1.0975731627990888,-0.5003544285902195,-0.7172622377867507,4.160123009638517,-0.2667450409992091,0.4612759135550174,2.036511245718,0.32184564694236945,-0.3268615029453616,-0.8162730522756299,0.9862243376614473,0.0588824055760018,0.3300818188563012,-2.3455478121307483,-0.7430857693749175,-0.6571679087512972,-0.012475221890303619,0.0008520609659742386,0.7996515629298615,-0.21257892193742264
28,3,4.545511700764004,2.036079001043012,1.6993474100006232,-0.35787746875438303,1.1412922561742664,0.38202908434976884,1.3505081432761927,0.1926712162544371,-2.0773099093429614,0.018176251281942012,0.29111258891990194,-2.411944873400337,0.7317565679754537,-0.8748381589761204,-1.4891856056199855,-0.16348372822657592,0.13310631737423176,1.2636792402258443,-0.21932570926688708,-0.025793145049791365,0.18506025699831216,1.1643691862084085,-0.002124923105512211,0.010938021955828388,-0.23563994064990504
29,0,1.9226346497720537,0.792287762466564,-0.7701311730777528,0.18852823965254933,4.896228223338666,-0.9881350670074279,0.23686835877683388,0.05662052051841368,-1.7105648976475756,0.297985585764031,-0.5765803839541912,-2.4364741966045074,1.9230672226615486,0.7631839750340504,0.6294409314229754,-1.7572911217183271,4.756523335735622,-0.3690545000572922,0.4212728514544767,-1.0907720464855621,0.7939221951533937,0.6007809600707236,-0.0007340862736879519,-0.6719001732772223,0.2725988253121825
30,1,1.2104453126085664,0.6089948401447827,-0.5960089099068038,1.566214476217404,2.685071641966179,-0.8258565508785051,-0.17520649645538533,0.25144507355355167,2.042659041066875,0.3960719851000673,-0.5458223478748067,-0.508992431142232,2.244001761093334,-1.337534953155088,-1.4707098206420124,0.5942451881001313,-0.6762958230910333,0.6832854940194242,-0.9039854239643229,0.6602924699950671,0.4353837024942263,-1.1074918824033078,0.010200888271117602,1.4865767713416969,-0.23357691195479813
31,3,0.9599249133975137,-1.9842321250774184,0.22110529126831144,0.3655436018193264,-4.081967160287242,1.7104490420488734,1.217657128541268,-0.9716562045457898,1.823024651059155,0.023314701539664223,-1.2128115838994524,2.9438832497787777,-1.905297508674724,0.49661443790089616,1.7791730387623992,0.48878324239303655,-0.13957500078212023,-0.6037977231924906,-0.9866149850914417,1.3021346950529744,-0.6618899652168343,-0.016406287170361692,0.0028816262522862726,-2.5705237307535245,-0.4554837772517848
32,3,0.3868483604634806,0.5556451815980369,-0.9907428818088106,-1.6406732694099257,2.7314520334388317,0.4332380327323912,-0.003250836807929267,-1.0721522221004434,2.9236806719604496,0.48896952817890627,-0.03088010948219543,-1.825701116495247,0.4319302303841111,0.6239195404993815,0.5345986035637786,-0.14807522035573545,0.9554709303699872,0.8152178981188587,-0.4064823999810384,2.5972046331689933,0.44290427149763223,-0.5059052723860412,-0.0009239267454678428,-1.2180156075514268,0.5788604027065918
33,1,2.0014816427609845,-0.06456669288782203,-0.7450779607680016,-0.025862630271504546,3.239881856852026,-3.385713274019966,-0.24689215739554188,0.20554804679413402,0.10732778431383799,0.32444114787661876,0.2818374687594208,-1.102112768820098,-0.35703555479799753,0.42779457819251404,1.7902982944179855,0.16580068369974668,-0.6569984330017087,-2.641771743852985,0.6574877132003674,-0.36532482713848147,0.5253460415853856,0.11677249755497043,-0.0015496554191470457,-1.5774341958948068,0.3123152353178897
34,2,0.5530179993104323,0.7569323044173886,1.0123678791060875,-0.6398777001934616,-0.20281385566686533,-0.15520123354843102,2.2940293134157095,0.5041928789500199,-3.5832147293330983,0.6692504927841874,-0.029752016752263227,-1.8937573748399068,-0.47291214590189695,-0.2188276790765938,-0.04894458002053472,-1.267466314366511,0.39750912303411823,0.4535069782142859,0.05594925553543562,-0.4475397918326486,-0.0328862165229637,-0.3855189541623722,0.009095608949541948,-1.395525027815796,0.21378006840892969
35,3,4.486625577608621,0.7560106047423647,-0.9284548207849066,0.02252952115608821,-4.266501136553091,0.32707368291659056,0.023271106900747945,-0.062197270232734615,1.677837394413179,0.5278045043461822,0.3986049936873211,1.6279305488175926,-1.9919518379522285,-0.6628777724832002,-1.1793835108802535,0.3292080566065743,-0.5582935584642008,-1.2412793623479694,0.7594121144726752,0.2965817235282337,-0.6918121038171194,-0.1405690433991501,-0.0036927025149580874,0.9446505924319659,0.41622754265402656
36,4,3.9849985838165405,-0.9888643396890171,-0.6046784094359255,2.3784464459392107,-5.51565075993537,0.16721538549826845,-0.3481404208403005,0.42353149941150126,3.1453541525693174,-0.6328520114321077,-1.062399377194253,5.400437993588828,1.925466753572087,-0.7978077209456947,0.9569163382739542,-1.1620527356016341,-4.9098414164047375,0.23248687015821906,-0.7899658736250024,-1.9423784750740156,-0.8943614062257494,-0.9708160597355605,-0.010033670346706087,-0.08691664382475288,-0.4932241700424055
37,1,2.726463424609798,1.696805284986037,-0.07024871688740764,2.5090372455757457,0.2862132114087092,-0.673233942175429,-0.4645624396363995,1.116072193567989,-2.0871637845095274,-0.09541446826962004,-0.13919112730934857,1.8781750472549021,0.19243692056378578,1.2115543447680057,-2.9952712915037174,-0.2444481227498588,3.9639199441291377,-0.8658119933354677,1.4657004427855151,0.35669033750268203,0.046409401424625435,-0.1397558045525442,0.0008271950479021143,-3.542755503561583,0.09340847294433051
38,4,-1.5241750697978793,1.3595300897718823,0.49590587780041556,-3.6299501469064235,3.518271796953865,-0.10446817235550344,0.6907302476262004,0.20210066591836118,-0.9831422179993637,-0.5435478471366114,-0.3541014160656435,6.414920800585932,0.26967223647238947,1.8564892248995257,-0.7424285547721967,0.5081202462983754,-4.259102313357914,-2.055638952525082,-0.15503376450341297,-0.9614684120640307,0.5704869015029741,-1.033835394702973,-0.009975566734345152,-1.1539373032878042,0.5163024404075318
39,0,3.2086303290015987,0.2353074237875111,1.1198312148568736,1.5381065936406773,-1.7998191296339332,1.0289685536328268,-0.08623655739381791,0.5536013682703108,-2.043702842882056,0.5390008868877637,1.0262188306310358,-4.371212116839183,0.7069684898024279,0.08913909535728874,0.6363423897549878,-0.9347326373737231,3.193427789691696,-0.4122654741771035,1.942703309853801,-0.35803776648895785,-0.2918402266191108,0.37533004980251405,-0.01592309102364622,-0.0075872052993694065,-0.14611087524770483
40,1,0.1751407207630738,-0.5984076552944777,-0.004225081609648651,2.4784523723614686,-0.05745945988245194,0.2283336164981191,-0.8792040609591014,-0.1562306733987971,1.803693888128722,-0.2807765664355152,0.576292276572411,-0.4298012730262253,1.6351227506519086,0.0845660212378146,2.0383579860253183,-0.5883481810557555,-1.77358408876326,-1.3338329391684653,1.8466014758522478,-1.2999790904347448,-0.009317037205242473,-1.0151379945765442,-0.01090189526007012,2.1784129532055596,0.3537532318930215
41,0,2.4708376051149807,-1.5180111452320233,0.9626432387626537,0.5905793706880293,0.9722430487004252,1.7198368315193244,0.9121626385879311,1.3066617092823725,-5.470734056169514,-0.5769067607515505,0.2848683108384883,-1.8489329020379637,0.7436494997937794,0.5499899127083694,-2.097133970050683,-0.2357477935011376,-2.084128009805489,1.8724337998831746,1.217816021729892,-1.3686726051065425,0.15764896982692775,1.722850146536513,-0.007107432404092039,-1.7972066051962858,0.4682903513493772
42,0,1.287127504839448,0.5395825941902928,0.6222117545767484,1.712648068283394,-0.4991251688766833,0.9079736293371629,1.033930925272697,0.898891322394527,-3.409515663486285,-0.5186808808583665,-0.4429977048854553,-3.17088610353842,0.16091720471653817,1.2445207261161766,-1.3452137027466986,-0.26442312998816914,2.3617068965310546,2.1034687919689232,0.7581106303004176,1.1078140717287148,-0.08093302265650443,0.13807946251540687,0.008009306693977952,2.532584582458075,0.6025168624481099
43,0,-1.4490623104003573,-0.12355035425820174,-0.5697395327141169,1.1344633709564491,3.7965893282143717,-0.7758378223717101,1.1799580620853132,-0.5124223322172721,1.3755363313894107,-0.47959712402510213,1.4498899652911506,-2.633801854188118,0.3111450779468061,0.6063841829915448,-1.6348089111078268,0.31857057287169954,1.0569807169450194,1.67407634115045,-1.4811952734079263,0.48838691283167013,0.6156160203448535,-1.3393295172066486,0.019802053827145255,1.1158211203969384,0.3853586735139313
44,4,1.9132151201547223,0.8189459068362921,-1.2458761337082873,1.0310460019469314,-1.8625828123759327,-0.6741283915845935,2.8627179419027255,-0.22072832958657948,-1.0929882576050463,-0.36417675493834584,0.15586852382831273,0.729019545700736,-0.14920094879717963,0.359755919667776,-0.578506902015474,-1.4304037243365357,-4.298290122685183,0.9027893640457656,0.26691932514991756,0.763938750769493,-0.3020173422488356,-1.8690401387611837,-0.0024772472647683645,-0.7921135406462837,-0.5425195416708567
45,2,-2.838912025421709,0.1153462402598178,-0.8093713532199326,-0.8848184497776496,1.9508627651591048,0.7075424740826335,1.2160437429934066,-0.42632749748008975,-1.2907514695569058,-0.1287495409733797,-0.5455062781980422,-1.4697023038401957,2.056452212907532,-0.060073624823155966,2.5503018844901746,0.7758384768767199,0.5447452395586677,2.5571330714703886,0.2499403591569564,0.987458196206558,0.31633191475335465,0.5954899630142164,0.030288372316179094,0.09729937122613319,0.4524622010787483
46,4,2.8383914010082374,-1.4258253789412454,1.4417139671199677,-1.2332864359360385,-2.3985458265602535,2.3785766812904705,-1.6079554432014633,-0.4085255056731158,4.140611828671323,-0.2815584520129387,1.360747523832568,1.5334684042382436,-0.11614786522115468,-0.18665355556941957,0.09594272043996734,-3.062138192711225,-1.322939764036287,-0.18595816742411886,1.5099200900246936,-1.5411873691972153,-0.38892361240878626,-0.7505775872964285,-0.013618963789316074,-1.434848493468926,-0.16472204929510254
47,4,-1.0807655949474093,-2.1316047812585466,-0.5194035842588031,1.583130871658895,-1.2207030996814159,-2.1538425913203514,0.9840389839571146,0.6839259342237417,-3.778927651231306,0.1102326993766833,-1.47220398854144,-0.7838080748450792,-0.5929329343438672,-0.8492324019908445,-0.33445959121810787,0.5360277399505887,1.1872282536271297,-3.016945836083193,-1.0949350254217003,-1.4134184829748284,-0.19793670562782242,1.9080500908446658,0.0004754200188720845,-3.071876238435735,-0.5654504929779338
48,3,-0.22665142853526218,-1.02605750433499,0.487958522231559,1.5029946053795964,1.9649338525856441,-1.389141918577203,0.8382825729630816,-0.5539465522000682,0.6609075713240525,0.41675538649133953,0.6412623004652639,-0.00402530135329524,-0.86152119420809,-0.70573580971321,-1.4917448936532876,-0.2895552448722321,-2.596055977084789,0.042879377551663975,-0.22022429916642813,0.10792664308973428,0.31861353809857035,-0.10522664856354802,0.003744207846440608,-0.7205816613723035,-0.762465996267056
49,1,1.9213659207475329,-0.7816055612978231,0.10762555137458985,-2.0940519792726384,4.498190059197621,-1.182922191944651,-2.1420532429238563,-0.07061811238231061,3.0827606178466898,-0.38522420190672574,0.7647261841340676,1.7973466265861762,0.6086015451978833,-0.23710479511257074,1.4899507675987453,1.471727561363762,1.1491093652316724,1.649961019978319,0.23989554450578152,-0.3270418284370899,0.7293804053072085,0.6900562993484995,0.008098757494836524,-0.8814509810340602,-0.11948689819403034
50,1,-2.8429859779731603,-0.38755968824918785,-0.17610878674748015,-0.6306127155036858,3.171888202303375,-0.86198914671556,-0.9087785403727432,-0.31474390188907175,3.1111718929781613,-0.6420500010827632,0.6260039837268795,-2.6813251765851818,0.0993243522920131,0.09618667235478864,-1.751518578018079,0.3690474915677784,-3.3192189793218927,-0.4905189339322166,-1.9065329765155898,-0.06085665319751377,0.514320887321037,0.18154978048213338,0.0016939584663771,-1.1728135570209153,-0.37941858276935747
51,2,-3.1407520104658935,-0.4844965248111941,-0.4296355496772921,1.1899032778164456,-1.9038841284037114,-1.3840147447905715,-0.6017875907966402,0.0741456629516022,0.8763516796229706,-0.08782266294357984,1.0398124772434167,2.352868102707367,1.206587098488202,0.6181909164636746,-1.49924060105146,1.9157215730149844,-1.786067335910285,-0.41596481449977446,-1.4995146184544628,-0.07058158778203553,-0.3087143404253501,0.17558986768933796,-0.017388576859740046,1.4601515508190581,-0.6027205155899632
52,1,2.9401571860413824,-0.04053517511973425,-0.11294183436611867,0.48774558451603306,5.459684695837679,1.2337023571065846,-0.9783749073575572,0.47675980444737664,0.2739766044528166,-0.42636839846951957,0.8163356284518168,-1.4016783536609414,1.006520234608519,-0.08523315879539024,1.492767806294967,0.2590207670207538,2.6198087641444716,-3.077690595111626,1.1173956475977251,-0.8350862164702102,0.8852865227775601,-0.7845944476592418,-0.011198512797822602,1.8564874597924808,-0.7596441365506962
53,1,-3.499159959098909,0.46115646238286645,-0.18509454885487214,-2.5185889349126698,-2.3596937765287946,0.7039401940989312,0.8741924033315168,1.8357782792620796,-6.023464453497536,0.0811044466914465,0.45102174508710763,-0.6313084109651432,0.8279823266030584,0.5940499204639248,0.5601804627024434,1.5440623094647534,1.135334742267272,-2.393523949939024,0.0398699350789685,-1.5081807399191045,-0.3826237621076595,-0.214458188789421,-0.014741669634962084,-2.9378262786757405,-0.5314492863954531
54,2,4.581748227629974,-0.6012437515899501,0.683566928410641,2.2229128675162078,3.8325054802357434,-0.4132232063606322,-0.8464944546924379,0.25507083979579787,2.50198677781612,-0.9770410353000042,-0.5512738619719806,0.6742037076883524,1.4623655562442115,-0.2460999681800667,1.5632185396362104,-1.2565058036669674,3.797044922474973,2.247051923825171,1.4251025837361835,1.4039890956220338,0.6214398155099463,-1.4693876714521368,0.027281852849144073,-2.1516228354676827,-0.09757913785805408
55,3,1.6452845651936705,-1.6250182107784186,0.28345794782440015,-1.895237711030878,-0.14146104034290508,-0.4322779244312485,1.028021596925133,0.38427984629489426,-3.284935847957627,-0.2868697877732409,0.3509138780444417,-4.099653719580167,-0.23888262789630565,0.9074213105633417,0.6806541798925031,-1.2304015561377593,2.631468576372556,1.5922830784455866,1.4420503673717084,2.470911539121995,-0.022937872696044404,1.2397149589877523,0.016006618386872066,0.5871521960139341,0.1888646274741781
56,2,-0.459292513645771,1.7484486575551854,-0.8800426386035218,-1.7392526450525205,1.310176938272528,-0.2701327552780927,0.775380708948426,0.746859860265127,-1.3146582188821885,-0.5448211102748001,-0.10468309765677614,-2.30428602959146,-1.188134987454902,-0.08941097232934868,1.2794401530969466,1.4682109782552843,-0.41642126895029696,1.4767175634347613,-0.8218879306744094,2.072495393611629,0.2124448664207477,-0.13599169123930294,0.018641585323819487,0.23151568762722474,0.06666504440580823
57,3,2.186070766762856,1.3152263847839836,0.41777654069183556,-0.8796950774857295,1.6439165739255335,0.6094761744863487,1.0985507592640043,-1.3959169494700658,0.9598663621640446,-0.29677840590911325,1.0929264386596789,-1.5292113745348106,-0.5233286860690339,1.0176059743641055,0.5192330546197422,0.6139495699577254,3.111107136589852,-0.840962766330314,1.3218583748785508,-0.20345904710728588,0.266560665779188,0.37047036571757774,0.015534408161711371,2.1244520800869107,0.20033452414589664
